establishment_id,sequence_num,establishment_type,region,days_since_last_inspection,prev_inspection_count,prev_violation_count,prev_critical_violation_count,prev_major_violation_count,prev_minor_violation_count,unresolved_violation_count,recurring_violation_count,temp_control_violation_count,sanitation_violation_count,pest_violation_count,failed_corrective_action_count,corrective_action_success_rate,target_serious_violation
est-040,7,School/College Cafeteria,Mission District,87,6,5,3,0,0,0,2,3,0,0,0,1.0,1
est-040,8,School/College Cafeteria,Mission District,28,7,7,3,1,0,0,2,3,1,0,0,1.0,1
est-041,2,Hospital Kitchen,Marina,89,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-041,3,Hospital Kitchen,Marina,53,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-041,4,Hospital Kitchen,Marina,113,3,3,0,0,3,0,0,0,0,0,0,1.0,1
est-041,5,Hospital Kitchen,Marina,38,4,6,0,1,3,0,0,0,1,0,0,1.0,0
est-041,6,Hospital Kitchen,Marina,107,5,6,0,1,3,0,0,0,1,0,0,1.0,0
est-041,7,Hospital Kitchen,Marina,32,6,6,0,1,3,0,0,0,1,0,0,1.0,1
est-041,8,Hospital Kitchen,Marina,111,7,7,1,1,3,1,1,1,1,0,1,0.8571428571428571,1
est-042,2,Institutional Kitchen,Haight,86,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-042,3,Institutional Kitchen,Haight,55,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-042,4,Institutional Kitchen,Haight,33,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-042,5,Institutional Kitchen,Haight,94,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-042,6,Institutional Kitchen,Haight,21,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-042,7,Institutional Kitchen,Haight,73,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-042,8,Institutional Kitchen,Haight,120,7,3,0,0,3,0,0,0,0,0,0,1.0,0
est-043,2,Hotel,Haight,84,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-043,3,Hotel,Haight,19,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-043,4,Hotel,Haight,97,3,0,0,0,0,0,0,0,0,0,0,1.0,1
est-043,5,Hotel,Haight,27,4,3,1,0,0,1,1,1,0,0,1,0.75,0
est-043,6,Hotel,Haight,105,5,3,1,0,0,1,1,1,0,0,1,0.8,1
est-043,7,Hotel,Haight,70,6,6,2,0,0,1,2,2,0,0,1,0.8333333333333334,1
est-043,8,Hotel,Haight,66,7,9,3,0,0,2,3,3,0,0,2,0.7142857142857143,1
est-044,2,Hotel,Sunset,46,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,3,Hotel,Sunset,91,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,4,Hotel,Sunset,88,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,5,Hotel,Sunset,53,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,6,Hotel,Sunset,64,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,7,Hotel,Sunset,24,6,0,0,0,0,0,0,0,0,0,0,1.0,0
est-044,8,Hotel,Sunset,115,7,0,0,0,0,0,0,0,0,0,0,1.0,0
est-045,2,Hotel,Richmond,37,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-045,3,Hotel,Richmond,112,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-045,4,Hotel,Richmond,31,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-045,5,Hotel,Richmond,114,4,2,0,0,2,0,0,0,0,0,0,1.0,1
est-045,6,Hotel,Richmond,18,5,5,0,1,2,0,0,0,1,0,0,1.0,0
est-045,7,Hotel,Richmond,93,6,5,0,1,2,0,0,0,1,0,0,1.0,1
est-045,8,Hotel,Richmond,93,7,7,1,1,2,0,1,1,1,0,0,1.0,0
est-046,2,Institutional Kitchen,Mission District,70,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-046,3,Institutional Kitchen,Mission District,114,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-046,4,Institutional Kitchen,Mission District,53,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-046,5,Institutional Kitchen,Mission District,120,4,0,0,0,0,0,0,0,0,0,0,1.0,1
est-046,6,Institutional Kitchen,Mission District,73,5,3,0,1,0,0,0,0,1,0,0,1.0,0
est-046,7,Institutional Kitchen,Mission District,78,6,3,0,1,0,0,0,0,1,0,0,1.0,0
est-046,8,Institutional Kitchen,Mission District,118,7,3,0,1,0,0,0,0,1,0,0,1.0,1
est-047,2,Hospital Kitchen,Nob Hill,111,1,3,0,1,0,1,0,0,1,0,1,0.0,1
est-047,3,Hospital Kitchen,Nob Hill,69,2,5,0,2,0,2,0,0,2,0,2,0.0,1
est-047,4,Hospital Kitchen,Nob Hill,17,3,6,0,3,0,2,0,0,3,0,2,0.3333333333333333,1
est-047,5,Hospital Kitchen,Nob Hill,61,4,8,1,3,0,2,1,1,3,0,2,0.5,1
est-047,6,Hospital Kitchen,Nob Hill,97,5,10,1,4,0,2,1,1,4,0,2,0.6,1
est-047,7,Hospital Kitchen,Nob Hill,103,6,11,2,4,0,2,2,2,4,0,2,0.6666666666666666,1
est-047,8,Hospital Kitchen,Nob Hill,16,7,14,3,4,0,2,2,3,4,0,2,0.7142857142857143,1
est-048,2,Hotel,Financial District,67,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-048,3,Hotel,Financial District,22,2,1,0,0,1,0,0,0,0,0,0,1.0,1
est-048,4,Hotel,Financial District,44,3,3,1,0,1,0,1,1,0,0,0,1.0,0
est-048,5,Hotel,Financial District,14,4,4,1,0,2,0,1,1,0,0,0,1.0,0
est-048,6,Hotel,Financial District,67,5,5,1,0,3,0,1,1,0,0,0,1.0,1
est-048,7,Hotel,Financial District,81,6,8,2,0,3,1,1,2,0,0,1,0.8333333333333334,1
est-048,8,Hotel,Financial District,95,7,11,3,0,3,1,2,3,0,0,1,0.8571428571428571,1
est-049,2,Hospital Kitchen,North Beach,88,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-049,3,Hospital Kitchen,North Beach,19,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-049,4,Hospital Kitchen,North Beach,96,3,1,0,0,1,0,0,0,0,0,0,1.0,1
est-049,5,Hospital Kitchen,North Beach,117,4,4,1,0,1,0,0,1,0,0,0,1.0,1
est-049,6,Hospital Kitchen,North Beach,51,5,7,1,1,1,0,0,1,1,0,0,1.0,1
est-049,7,Hospital Kitchen,North Beach,53,6,8,1,2,1,1,0,1,2,0,1,0.8333333333333334,1
est-049,8,Hospital Kitchen,North Beach,50,7,11,2,2,1,1,1,2,2,0,1,0.8571428571428571,1
est-050,2,Hotel,Sunset,63,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-050,3,Hotel,Sunset,102,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-050,4,Hotel,Sunset,80,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-050,5,Hotel,Sunset,68,4,2,0,0,2,0,0,0,0,0,0,1.0,1
est-050,6,Hotel,Sunset,51,5,5,0,1,2,1,0,0,1,0,1,0.8,1
est-050,7,Hotel,Sunset,105,6,6,1,1,2,1,1,1,1,0,1,0.8333333333333334,1
est-050,8,Hotel,Sunset,59,7,9,2,1,2,1,2,2,1,0,1,0.8571428571428571,1
est-051,2,Hotel,Richmond,34,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-051,3,Hotel,Richmond,91,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-051,4,Hotel,Richmond,30,3,1,0,0,1,0,0,0,0,0,0,1.0,1
est-051,5,Hotel,Richmond,91,4,4,1,0,1,0,1,1,0,0,0,1.0,1
est-051,6,Hotel,Richmond,111,5,6,1,1,1,1,1,1,1,0,1,0.8,1
est-051,7,Hotel,Richmond,45,6,7,2,1,1,1,2,2,1,0,1,0.8333333333333334,0
est-051,8,Hotel,Richmond,37,7,8,2,1,2,1,2,2,1,0,1,0.8571428571428571,1
est-052,2,School/College Cafeteria,Tenderloin,76,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-052,3,School/College Cafeteria,Tenderloin,23,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-052,4,School/College Cafeteria,Tenderloin,70,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-052,5,School/College Cafeteria,Tenderloin,54,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-052,6,School/College Cafeteria,Tenderloin,84,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-052,7,School/College Cafeteria,Tenderloin,34,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-052,8,School/College Cafeteria,Tenderloin,95,7,2,0,0,2,0,0,0,0,0,0,1.0,1
est-053,2,Bakery,North Beach,87,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-053,3,Bakery,North Beach,84,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-053,4,Bakery,North Beach,22,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-053,5,Bakery,North Beach,106,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-053,6,Bakery,North Beach,66,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-053,7,Bakery,North Beach,54,6,1,0,0,1,0,0,0,0,0,0,1.0,0
est-053,8,Bakery,North Beach,101,7,1,0,0,1,0,0,0,0,0,0,1.0,0
est-054,2,Bakery,SoMa,120,1,0,0,0,0,0,0,0,0,0,0,1.0,1
est-054,3,Bakery,SoMa,42,2,1,1,0,0,0,1,1,0,0,0,1.0,1
est-054,4,Bakery,SoMa,46,3,4,1,1,0,0,1,1,1,0,0,1.0,1
est-054,5,Bakery,SoMa,25,4,7,2,1,0,0,1,2,1,0,0,1.0,1
est-054,6,Bakery,SoMa,93,5,8,3,1,0,1,1,3,1,0,1,0.8,1
est-054,7,Bakery,SoMa,17,6,11,4,1,0,2,1,4,1,0,2,0.6666666666666666,1
est-054,8,Bakery,SoMa,40,7,14,4,2,0,3,1,4,2,0,3,0.5714285714285714,1
est-055,2,School/College Cafeteria,Financial District,34,1,3,1,0,0,0,1,1,0,0,0,1.0,1
est-055,3,School/College Cafeteria,Financial District,105,2,5,2,0,0,1,2,2,0,0,1,0.5,1
est-055,4,School/College Cafeteria,Financial District,61,3,7,2,1,0,2,2,2,1,0,2,0.3333333333333333,1
est-055,5,School/College Cafeteria,Financial District,45,4,8,3,1,0,3,3,3,1,0,3,0.25,1
est-055,6,School/College Cafeteria,Financial District,45,5,9,4,1,0,3,4,4,1,0,3,0.4,0
est-055,7,School/College Cafeteria,Financial District,118,6,9,4,1,0,3,4,4,1,0,3,0.5,1
est-055,8,School/College Cafeteria,Financial District,34,7,12,4,2,0,4,4,4,2,0,4,0.42857142857142855,1
est-056,2,Hotel,Richmond,88,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-056,3,Hotel,Richmond,77,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-056,4,Hotel,Richmond,100,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-056,5,Hotel,Richmond,27,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-056,6,Hotel,Richmond,107,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-056,7,Hotel,Richmond,19,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-056,8,Hotel,Richmond,38,7,2,0,0,2,0,0,0,0,0,0,1.0,0
est-057,2,Food Truck,Nob Hill,93,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-057,3,Food Truck,Nob Hill,26,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-057,4,Food Truck,Nob Hill,57,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-057,5,Food Truck,Nob Hill,32,4,2,0,0,2,0,0,0,0,0,0,1.0,1
est-057,6,Food Truck,Nob Hill,105,5,5,1,0,2,1,1,1,0,0,1,0.8,1
est-057,7,Food Truck,Nob Hill,31,6,7,2,0,2,1,2,2,0,0,1,0.8333333333333334,1
est-057,8,Food Truck,Nob Hill,52,7,10,3,0,2,1,3,3,0,0,1,0.8571428571428571,1
est-058,2,School/College Cafeteria,Tenderloin,88,1,2,0,1,0,0,0,0,1,0,0,1.0,0
est-058,3,School/College Cafeteria,Tenderloin,102,2,2,0,1,0,0,0,0,1,0,0,1.0,0
est-058,4,School/College Cafeteria,Tenderloin,47,3,2,0,1,0,0,0,0,1,0,0,1.0,0
est-058,5,School/College Cafeteria,Tenderloin,113,4,2,0,1,0,0,0,0,1,0,0,1.0,0
est-058,6,School/College Cafeteria,Tenderloin,20,5,3,0,1,1,0,0,0,1,0,0,1.0,0
est-058,7,School/College Cafeteria,Tenderloin,94,6,4,0,1,2,0,0,0,1,0,0,1.0,0
est-058,8,School/College Cafeteria,Tenderloin,62,7,4,0,1,2,0,0,0,1,0,0,1.0,1
est-059,2,Cafe,Mission District,92,1,1,1,0,0,0,1,1,0,0,0,1.0,0
est-059,3,Cafe,Mission District,108,2,1,1,0,0,0,1,1,0,0,0,1.0,0
est-059,4,Cafe,Mission District,80,3,1,1,0,0,0,1,1,0,0,0,1.0,1
est-059,5,Cafe,Mission District,62,4,3,1,1,0,0,1,1,1,0,0,1.0,1
est-059,6,Cafe,Mission District,100,5,4,2,1,0,0,1,2,1,0,0,1.0,1
est-059,7,Cafe,Mission District,47,6,7,2,2,0,0,1,2,2,0,0,1.0,1
est-059,8,Cafe,Mission District,52,7,8,2,3,0,1,1,2,3,0,1,0.8571428571428571,1
est-060,2,Institutional Kitchen,Sunset,115,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-060,3,Institutional Kitchen,Sunset,87,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-060,4,Institutional Kitchen,Sunset,64,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-060,5,Institutional Kitchen,Sunset,116,4,1,0,0,1,0,0,0,0,0,0,1.0,1
est-060,6,Institutional Kitchen,Sunset,70,5,2,1,0,1,1,0,1,0,0,1,0.8,1
est-060,7,Institutional Kitchen,Sunset,85,6,5,2,0,1,1,1,2,0,0,1,0.8333333333333334,1
est-060,8,Institutional Kitchen,Sunset,20,7,6,3,0,1,2,1,3,0,0,2,0.7142857142857143,1
est-061,2,Hospital Kitchen,Tenderloin,84,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-061,3,Hospital Kitchen,Tenderloin,97,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-061,4,Hospital Kitchen,Tenderloin,75,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-061,5,Hospital Kitchen,Tenderloin,50,4,2,0,0,2,0,0,0,0,0,0,1.0,1
est-061,6,Hospital Kitchen,Tenderloin,43,5,5,1,0,2,0,0,1,0,0,0,1.0,1
est-061,7,Hospital Kitchen,Tenderloin,36,6,8,1,1,2,1,0,1,1,0,1,0.8333333333333334,1
est-061,8,Hospital Kitchen,Tenderloin,64,7,9,1,2,2,2,0,1,2,0,2,0.7142857142857143,1
est-062,2,School/College Cafeteria,Mission District,56,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-062,3,School/College Cafeteria,Mission District,83,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-062,4,School/College Cafeteria,Mission District,31,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-062,5,School/College Cafeteria,Mission District,38,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-062,6,School/College Cafeteria,Mission District,107,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-062,7,School/College Cafeteria,Mission District,37,6,1,0,0,1,0,0,0,0,0,0,1.0,1
est-062,8,School/College Cafeteria,Mission District,110,7,3,0,1,1,0,0,0,1,0,0,1.0,1
est-063,2,Food Truck,Nob Hill,45,1,3,1,0,0,0,0,1,0,0,0,1.0,1
est-063,3,Food Truck,Nob Hill,52,2,5,2,0,0,0,0,2,0,0,0,1.0,1
est-063,4,Food Truck,Nob Hill,21,3,8,3,0,0,0,0,3,0,0,0,1.0,1
est-063,5,Food Truck,Nob Hill,104,4,10,4,0,0,0,1,4,0,0,0,1.0,1
est-063,6,Food Truck,Nob Hill,92,5,13,5,0,0,1,1,5,0,0,1,0.8,1
est-063,7,Food Truck,Nob Hill,61,6,14,6,0,0,1,2,6,0,0,1,0.8333333333333334,1
est-063,8,Food Truck,Nob Hill,116,7,17,6,1,0,1,2,6,1,0,1,0.8571428571428571,1
est-064,2,Hotel,Nob Hill,86,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-064,3,Hotel,Nob Hill,78,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-064,4,Hotel,Nob Hill,35,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-064,5,Hotel,Nob Hill,28,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-064,6,Hotel,Nob Hill,76,5,0,0,0,0,0,0,0,0,0,0,1.0,1
est-064,7,Hotel,Nob Hill,67,6,3,1,0,0,1,1,1,0,0,1,0.8333333333333334,1
est-064,8,Hotel,Nob Hill,16,7,4,2,0,0,2,1,2,0,0,2,0.7142857142857143,1
est-065,2,Restaurant,Richmond,21,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-065,3,Restaurant,Richmond,74,2,1,0,0,1,0,0,0,0,0,0,1.0,1
est-065,4,Restaurant,Richmond,107,3,3,1,0,1,0,1,1,0,0,0,1.0,0
est-065,5,Restaurant,Richmond,62,4,3,1,0,1,0,1,1,0,0,0,1.0,1
est-065,6,Restaurant,Richmond,83,5,5,2,0,1,0,1,2,0,0,0,1.0,1
est-065,7,Restaurant,Richmond,30,6,7,3,0,1,1,1,3,0,0,1,0.8333333333333334,1
est-065,8,Restaurant,Richmond,52,7,8,3,1,1,1,1,3,1,0,1,0.8571428571428571,1
est-066,2,Cafe,Tenderloin,28,1,1,0,1,0,0,0,0,1,0,0,1.0,1
est-066,3,Cafe,Tenderloin,16,2,4,1,1,0,0,0,1,1,0,0,1.0,1
est-066,4,Cafe,Tenderloin,104,3,5,2,1,0,0,1,2,1,0,0,1.0,0
est-066,5,Cafe,Tenderloin,19,4,6,2,1,1,0,1,2,1,0,0,1.0,1
est-066,6,Cafe,Tenderloin,31,5,7,3,1,1,0,1,3,1,0,0,1.0,1
est-066,7,Cafe,Tenderloin,87,6,9,4,1,1,0,1,4,1,0,0,1.0,1
est-066,8,Cafe,Tenderloin,32,7,12,4,2,1,1,1,4,2,0,1,0.8571428571428571,0
est-067,2,Food Truck,Financial District,94,1,3,0,1,0,0,0,0,1,0,0,1.0,0
est-067,3,Food Truck,Financial District,20,2,3,0,1,0,0,0,0,1,0,0,1.0,0
est-067,4,Food Truck,Financial District,99,3,3,0,1,0,0,0,0,1,0,0,1.0,1
est-067,5,Food Truck,Financial District,62,4,6,1,1,0,1,1,1,1,0,1,0.75,1
est-067,6,Food Truck,Financial District,104,5,9,2,1,0,2,1,2,1,0,2,0.6,1
est-067,7,Food Truck,Financial District,67,6,11,2,2,0,2,1,2,2,0,2,0.6666666666666666,1
est-067,8,Food Truck,Financial District,24,7,12,3,2,0,3,2,3,2,0,3,0.5714285714285714,0
est-068,2,Hotel,Nob Hill,62,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-068,3,Hotel,Nob Hill,23,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-068,4,Hotel,Nob Hill,106,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-068,5,Hotel,Nob Hill,40,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-068,6,Hotel,Nob Hill,15,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-068,7,Hotel,Nob Hill,108,6,3,0,0,3,0,0,0,0,0,0,1.0,1
est-068,8,Hotel,Nob Hill,104,7,5,0,1,3,0,0,0,1,0,0,1.0,1
est-069,2,Hospital Kitchen,Financial District,111,1,2,1,0,0,0,0,1,0,0,0,1.0,0
est-069,3,Hospital Kitchen,Financial District,61,2,2,1,0,0,0,0,1,0,0,0,1.0,1
est-069,4,Hospital Kitchen,Financial District,47,3,3,2,0,0,1,1,2,0,0,1,0.6666666666666666,1
est-069,5,Hospital Kitchen,Financial District,56,4,6,3,0,0,2,2,3,0,0,2,0.5,1
est-069,6,Hospital Kitchen,Financial District,97,5,9,3,1,0,2,2,3,1,0,2,0.6,0
est-069,7,Hospital Kitchen,Financial District,111,6,9,3,1,0,2,2,3,1,0,2,0.6666666666666666,1
est-069,8,Hospital Kitchen,Financial District,35,7,12,3,2,0,2,2,3,2,0,2,0.7142857142857143,1
est-070,2,Restaurant,Nob Hill,118,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-070,3,Restaurant,Nob Hill,66,2,1,0,0,1,0,0,0,0,0,0,1.0,1
est-070,4,Restaurant,Nob Hill,78,3,4,1,0,1,1,0,1,0,0,1,0.6666666666666666,1
est-070,5,Restaurant,Nob Hill,92,4,5,1,1,1,1,0,1,1,0,1,0.75,1
est-070,6,Restaurant,Nob Hill,15,5,8,2,1,1,1,1,2,1,0,1,0.8,1
est-070,7,Restaurant,Nob Hill,118,6,11,3,1,1,2,1,3,1,0,2,0.6666666666666666,1
est-070,8,Restaurant,Nob Hill,27,7,13,3,2,1,2,1,3,2,0,2,0.7142857142857143,1
est-071,2,Hospital Kitchen,Financial District,45,1,2,0,1,0,0,0,0,1,0,0,1.0,0
est-071,3,Hospital Kitchen,Financial District,101,2,3,0,1,1,0,0,0,1,0,0,1.0,0
est-071,4,Hospital Kitchen,Financial District,97,3,4,0,1,2,0,0,0,1,0,0,1.0,0
est-071,5,Hospital Kitchen,Financial District,62,4,5,0,1,3,0,0,0,1,0,0,1.0,0
est-071,6,Hospital Kitchen,Financial District,95,5,5,0,1,3,0,0,0,1,0,0,1.0,1
est-071,7,Hospital Kitchen,Financial District,56,6,6,1,1,3,0,0,1,1,0,0,1.0,1
est-071,8,Hospital Kitchen,Financial District,43,7,7,1,2,3,0,0,1,2,0,0,1.0,1
est-072,2,Restaurant,Marina,86,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-072,3,Restaurant,Marina,54,2,1,0,0,1,0,0,0,0,0,0,1.0,1
est-072,4,Restaurant,Marina,64,3,2,1,0,1,0,0,1,0,0,0,1.0,0
est-072,5,Restaurant,Marina,86,4,3,1,0,2,0,0,1,0,0,0,1.0,1
est-072,6,Restaurant,Marina,63,5,5,1,1,2,0,0,1,1,0,0,1.0,0
est-072,7,Restaurant,Marina,102,6,6,1,1,3,0,0,1,1,0,0,1.0,0
est-072,8,Restaurant,Marina,58,7,6,1,1,3,0,0,1,1,0,0,1.0,1
est-073,2,Food Truck,Sunset,71,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,3,Food Truck,Sunset,62,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,4,Food Truck,Sunset,98,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,5,Food Truck,Sunset,51,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,6,Food Truck,Sunset,24,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,7,Food Truck,Sunset,114,6,0,0,0,0,0,0,0,0,0,0,1.0,0
est-073,8,Food Truck,Sunset,54,7,0,0,0,0,0,0,0,0,0,0,1.0,0
est-074,2,School/College Cafeteria,Tenderloin,25,1,1,0,0,1,0,0,0,0,0,0,1.0,1
est-074,3,School/College Cafeteria,Tenderloin,25,2,3,1,0,1,1,0,1,0,0,1,0.5,1
est-074,4,School/College Cafeteria,Tenderloin,15,3,4,2,0,1,1,0,2,0,0,1,0.6666666666666666,1
est-074,5,School/College Cafeteria,Tenderloin,85,4,6,2,1,1,1,0,2,1,0,1,0.75,1
est-074,6,School/College Cafeteria,Tenderloin,31,5,7,3,1,1,2,1,3,1,0,2,0.6,1
est-074,7,School/College Cafeteria,Tenderloin,67,6,9,4,1,1,2,2,4,1,0,2,0.6666666666666666,1
est-074,8,School/College Cafeteria,Tenderloin,77,7,10,5,1,1,2,2,5,1,0,2,0.7142857142857143,1
est-075,2,Food Truck,Sunset,56,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-075,3,Food Truck,Sunset,119,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-075,4,Food Truck,Sunset,31,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-075,5,Food Truck,Sunset,102,4,0,0,0,0,0,0,0,0,0,0,1.0,1
est-075,6,Food Truck,Sunset,108,5,2,1,0,0,1,1,1,0,0,1,0.8,1
est-075,7,Food Truck,Sunset,55,6,4,1,1,0,1,1,1,1,0,1,0.8333333333333334,1
est-075,8,Food Truck,Sunset,83,7,6,2,1,0,2,1,2,1,0,2,0.7142857142857143,1
est-076,2,Cafe,Tenderloin,100,1,3,1,0,0,0,0,1,0,0,0,1.0,1
est-076,3,Cafe,Tenderloin,68,2,6,2,0,0,1,1,2,0,0,1,0.5,1
est-076,4,Cafe,Tenderloin,82,3,7,3,0,0,1,1,3,0,0,1,0.6666666666666666,1
est-076,5,Cafe,Tenderloin,103,4,10,4,0,0,1,2,4,0,0,1,0.75,1
est-076,6,Cafe,Tenderloin,45,5,13,5,0,0,2,2,5,0,0,2,0.6,1
est-076,7,Cafe,Tenderloin,96,6,15,6,0,0,2,2,6,0,0,2,0.6666666666666666,1
est-076,8,Cafe,Tenderloin,115,7,17,6,1,0,3,2,6,1,0,3,0.5714285714285714,1
est-077,2,Cafe,Tenderloin,89,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-077,3,Cafe,Tenderloin,17,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-077,4,Cafe,Tenderloin,24,3,2,0,0,2,0,0,0,0,0,0,1.0,1
est-077,5,Cafe,Tenderloin,40,4,5,1,0,2,0,1,1,0,0,0,1.0,0
est-077,6,Cafe,Tenderloin,26,5,5,1,0,2,0,1,1,0,0,0,1.0,1
est-077,7,Cafe,Tenderloin,104,6,8,2,0,2,1,2,2,0,0,1,0.8333333333333334,1
est-077,8,Cafe,Tenderloin,35,7,10,2,1,2,1,2,2,1,0,1,0.8571428571428571,0
est-078,2,Bakery,Nob Hill,73,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-078,3,Bakery,Nob Hill,37,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-078,4,Bakery,Nob Hill,64,3,0,0,0,0,0,0,0,0,0,0,1.0,1
est-078,5,Bakery,Nob Hill,68,4,3,0,1,0,0,0,0,1,0,0,1.0,0
est-078,6,Bakery,Nob Hill,40,5,3,0,1,0,0,0,0,1,0,0,1.0,0
est-078,7,Bakery,Nob Hill,115,6,3,0,1,0,0,0,0,1,0,0,1.0,1
est-078,8,Bakery,Nob Hill,60,7,4,0,2,0,0,0,0,2,0,0,1.0,0
est-079,2,School/College Cafeteria,Tenderloin,63,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-079,3,School/College Cafeteria,Tenderloin,58,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-079,4,School/College Cafeteria,Tenderloin,36,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-079,5,School/College Cafeteria,Tenderloin,52,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-079,6,School/College Cafeteria,Tenderloin,100,5,0,0,0,0,0,0,0,0,0,0,1.0,1
est-079,7,School/College Cafeteria,Tenderloin,32,6,1,1,0,0,1,1,1,0,0,1,0.8333333333333334,1
est-079,8,School/College Cafeteria,Tenderloin,76,7,3,2,0,0,1,1,2,0,0,1,0.8571428571428571,1
est-080,2,Bakery,Nob Hill,54,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-080,3,Bakery,Nob Hill,59,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-080,4,Bakery,Nob Hill,38,3,1,0,0,1,0,0,0,0,0,0,1.0,0
